| scipy_lbfgs | BRATU1D | 5001 | 9.869496822357178     | 5000 | 20708.922532274657 | 32.65796602386399  | 5129 | 5129 |
| scipy_cg    | BRATU1D | 5001 | 12.422693490982056    | 5000 | 236622.90154208837 | 17.695838404702954 | 7564 | 7564 |
| --          | --      | --   | --                    | --   | --                 | --                 | --   | --   |
| GMM1        | BROWNAL | 1000 | 0.26901960372924805  | 23 | 2.3113779290544373e-12 | 3.968814676902355e-08  | 38 | 68 |
| GMM3        | BROWNAL | 1000 | 0.18887996673583984  | 29 | 2.289950209996528e-12  | 6.989557754602226e-07  | 70 | 30 |
| GMM2        | BROWNAL | 1000 | 0.05320453643798828  | 5  | 2.2889807241691332e-12 | 9.922769839844508e-09  | 29 | 6  |
| scipy_lbfgs | BROWNAL | 1000 | 0.07705211639404297  | 13 | 2.289800642046774e-12  | 2.3033755512953263e-07 | 18 | 18 |
| scipy_cg    | BROWNAL | 1000 | 0.058791160583496094 | 3  | 2.2889875436294864e-12 | 1.5568910471941422e-07 | 14 | 14 |
| --          | --      | --   | --                   | -- | --                     | --                     | -- | -- |
| GMM1        | BROYDN3DLS | 5000 | 0.061892032623291016 | 31 | 1.0520274324627755e-13 | 9.388620116484233e-07 | 33 | 92 |
| GMM3        | BROYDN3DLS | 5000 | 0.052634239196777344 | 47 | 4.792526089805811e-14  | 9.696670156759714e-07 | 49 | 48 |
| GMM2        | BROYDN3DLS | 5000 | 0.04128098487854004  | 32 | 5.4912382287202593e-14 | 7.026265958992276e-07 | 96 | 33 |
| scipy_lbfgs | BROYDN3DLS | 5000 | 0.04880642890930176  | 46 | 0.7125279095861667     | 7.277249579027963e-07 | 53 | 53 |
| scipy_cg    | BROYDN3DLS | 5000 | 0.05307197570800781  | 36 | 1.438015785004815e-13  | 9.893979410746218e-07 | 76 | 76 |
| --          | --         | --   | --                   | -- | --                     | --                    | -- | -- |
| GMM1        | BROYDNBDLS | 5000 | 0.2900547981262207  | 93 | 2.974332216934218e-14  | 9.095605156136063e-07 | 96  | 278 |
| GMM3        | BROYDNBDLS | 5000 | 0.05197715759277344 | 32 | 1.3573798851197572e-13 | 6.712608746936221e-07 | 35  | 33  |
| GMM2        | BROYDNBDLS | 5000 | 0.18242669105529785 | 94 | 1.2391850852971402e-14 | 8.000885961789377e-07 | 285 | 95  |
| scipy_lbfgs | BROYDNBDLS | 5000 | 0.04682612419128418 | 31 | 2.9263085662336075e-13 | 6.819008894048651e-07 | 34  | 34  |
| scipy_cg    | BROYDNBDLS | 5000 | 0.13080048561096191 | 63 | 3.7174967025031334e-13 | 8.359529606081495e-07 | 114 | 114 |
| --          | --         | --   | --                  | -- | --                     | --                    | --  | --  |
| GMM1        | CHEBYQAD | 1000 | 3027.316426753998  | 5000 | 0.008315628471835741 | 5.345531286474409e-05 | 5013  | 14999 |
| GMM3        | CHEBYQAD | 1000 | 1267.0878188610077 | 5000 | 0.008116284384861859 | 0.0025035283479072335 | 5139  | 5001  |
| GMM2        | CHEBYQAD | 1000 | 2754.8952870368958 | 5000 | 0.007711351779906513 | 0.006929909051587198  | 24410 | 5001  |
| scipy_lbfgs | CHEBYQAD | 1000 | 3.151254892349243  | 0    | nan                  | 1.9720001358814776    | 20    | 20    |
| scipy_cg    | CHEBYQAD | 1000 | 15.593181610107422 | 1    | nan                  | nan                   | 112   | 112   |
| --          | --       | --   | --                 | --   | --                   | --                    | --    | --    |
| GMM1        | CHNRSNBM | 1000 | 3.4197027683258057 | 4638 | 2.1649021977521892e-13 | 9.535274875351744e-07 | 4643  | 13913 |
| GMM3        | CHNRSNBM | 1000 | 2.459146499633789  | 5000 | 375.02041797475533     | 3.089663549935234     | 5568  | 5001  |
| GMM2        | CHNRSNBM | 1000 | 2.649970293045044  | 5000 | 68.11089513024727      | 4.327822481232616     | 15127 | 5001  |
| scipy_lbfgs | CHNRSNBM | 1000 | 1.5848917961120605 | 5000 | 61.54922456813485      | 6.324245646284398     | 5441  | 5441  |
| scipy_cg    | CHNRSNBM | 1000 | 1.9635848999023438 | 5000 | 310.13246157380814     | 4.959356524852424     | 7650  | 7650  |
| --          | --       | --   | --                 | --   | --                     | --                    | --    | --    |
| GMM1        | CLPLATEA | 4970 | 2.3677921295166016 | 820  | -0.012592094801236917 | 7.498073366762198e-07  | 825  | 2459 |
| GMM3        | CLPLATEA | 4970 | 7.664172887802124  | 5000 | -0.012592081264089783 | 2.0516903563715105e-05 | 5247 | 5001 |
| GMM2        | CLPLATEA | 4970 | 1.9022414684295654 | 941  | -0.012592094804198975 | 7.419057888730096e-07  | 2826 | 942  |
| scipy_lbfgs | CLPLATEA | 4970 | 1.2701137065887451 | 873  | -0.012592093935574271 | 8.133393649897847e-07  | 916  | 916  |
| scipy_cg    | CLPLATEA | 4970 | 5.676119804382324  | 3314 | -0.012592092895744861 | 9.997310770823442e-07  | 4996 | 4996 |
| --          | --       | --   | --                 | --   | --                    | --                     | --   | --   |
| GMM1        | CURLY30 | 10000 | 25.66236901283264  | 5000 | -1001774.6320291995 | 0.17716193124401344 | 5006  | 14999 |
| GMM3        | CURLY30 | 10000 | 12.935888528823853 | 5000 | -1003155.2154516785 | 0.12232697394282344 | 5095  | 5001  |
| GMM2        | CURLY30 | 10000 | 17.234724044799805 | 5000 | -1003162.1196879193 | 0.10186468528167249 | 15003 | 5001  |
| scipy_lbfgs | CURLY30 | 10000 | 14.031080484390259 | 5000 | -1003162.0555952445 | 0.08042052183496469 | 5153  | 5153  |
| scipy_cg    | CURLY30 | 10000 | 15.64564299583435  | 5000 | -1003159.8088604688 | 0.04122160049871082 | 7521  | 7521  |
| --          | --      | --    | --                 | --   | --                  | --                  | --    | --    |
| GMM1        | CVXBQP1 | 10000 | 11.439544677734375 | 5000 | 1.4968384993673166e-08 | 8.309011883001474e-05 | 5011  | 14999 |
| GMM3        | CVXBQP1 | 10000 | 6.966726303100586  | 5000 | 3.903313111603601e-06  | 0.005916081809124623  | 5011  | 5001  |
| GMM2        | CVXBQP1 | 10000 | 7.745153188705444  | 5000 | 1.4968384991354185e-08 | 8.3090391335626e-05   | 15009 | 5001  |
| scipy_lbfgs | CVXBQP1 | 10000 | 7.831916332244873  | 5000 | 2.3686520484495095e-08 | 0.0003927258124750835 | 5147  | 5147  |
| scipy_cg    | CVXBQP1 | 10000 | 6.776346445083618  | 5000 | 2.1749204292764483e-06 | 0.00037482037234739   | 7548  | 7548  |
| --          | --      | --    | --                 | --   | --                     | --                    | --    | --    |
| GMM1        | CYCLIC3LS | 100002 | 190.6906943321228  | 5000 | 402112154.7477216      | 65816122.59704786     | 5147  | 14999 |
| GMM3        | CYCLIC3LS | 100002 | 109.81612586975098 | 5000 | 1855604.494035551      | 6706563.366623396     | 8006  | 5001  |
| GMM2        | CYCLIC3LS | 100002 | 121.17818927764893 | 5000 | 1169618.4880713082     | 31850.499984532053    | 15130 | 5001  |
| scipy_lbfgs | CYCLIC3LS | 100002 | 13.503910779953003 | 574  | 0.3645860498478612     | 8.972887831528479e-07 | 609   | 609   |
| scipy_cg    | CYCLIC3LS | 100002 | 160.53427910804749 | 4813 | 1.5643862300094893e-08 | 7.35039500969115e-07  | 10725 | 10725 |
| --          | --        | --     | --                 | --   | --                     | --                    | --    | --    |
| GMM1        | CYCLOOCFLS | 29996 | 63.00193119049072 | 5000 | 1758.4982046816795 | 5.075638091426147  | 5799  | 14999 |
| GMM3        | CYCLOOCFLS | 29996 | 34.08829355239868 | 5000 | 5198.100042608878  | 2.4558858356535063 | 5725  | 5001  |
| GMM2        | CYCLOOCFLS | 29996 | 39.08695960044861 | 5000 | 2189.672349127896  | 3.946181911924236  | 15688 | 5001  |
| scipy_lbfgs | CYCLOOCFLS | 29996 | 38.71403932571411 | 5000 | 4069.7803158077622 | 5.836348246255424  | 5860  | 5860  |
| scipy_cg    | CYCLOOCFLS | 29996 | 38.54905843734741 | 5000 | 3164.7588420283987 | 2.8643685060736974 | 8086  | 8086  |
| --          | --         | --    | --                | --   | --                 | --                 | --    | --    |
| GMM1        | CYCLOOCTLS | 29996 | 62.77162504196167  | 5000 | 1690.054135713423  | 2.5267516942740293 | 5879  | 14999 |
| GMM3        | CYCLOOCTLS | 29996 | 29.189342498779297 | 5000 | 5285.6291258288675 | 4.414592322546501  | 5837  | 5001  |
| GMM2        | CYCLOOCTLS | 29996 | 36.779980182647705 | 5000 | 2185.9804635958276 | 2.8514321223349284 | 15665 | 5001  |
| scipy_lbfgs | CYCLOOCTLS | 29996 | 38.850807428359985 | 5000 | 4143.764267980937  | 2.747928099665711  | 5876  | 5876  |
| scipy_cg    | CYCLOOCTLS | 29996 | 39.000250816345215 | 5000 | 3161.2499317799584 | 3.9084182190160126 | 8151  | 8151  |
| --          | --         | --    | --                 | --   | --                 | --                 | --    | --    |
| GMM1        | DEGDIAG | 100001 | 0.03942728042602539  | 2  | 2.177030191524728e-11  | 2.0866281036369116e-08 | 5  | 5  |
| GMM3        | DEGDIAG | 100001 | 0.022598981857299805 | 2  | 1.7811178235694414e-25 | 1.887379141862766e-15  | 5  | 3  |
| GMM2        | DEGDIAG | 100001 | 0.024732589721679688 | 2  | 1.661171474547345e-11  | 1.8227204190424118e-08 | 7  | 3  |
| scipy_lbfgs | DEGDIAG | 100001 | 0.039104461669921875 | 2  | 4.875405598851609e-19  | 3.1226132790607153e-12 | 6  | 6  |
| scipy_cg    | DEGDIAG | 100001 | 0.03925037384033203  | 1  | 2.8545911667053196e-17 | 2.389377584677277e-11  | 7  | 7  |
| --          | --      | --     | --                   | -- | --                     | --                     | -- | -- |
| GMM1        | DEGTRID | 100001 | 2.93292236328125   | 106 | -99999.49999999856 | 2.7427580662209294e-06 | 124 | 316 |
| GMM3        | DEGTRID | 100001 | 2.210331678390503  | 136 | -99999.49999999264 | 1.9555330794673864e-06 | 189 | 136 |
| GMM2        | DEGTRID | 100001 | 1.270293951034546  | 72  | -99999.49999998801 | 6.446968668250008e-06  | 221 | 72  |
| scipy_lbfgs | DEGTRID | 100001 | 3.032257080078125  | 97  | -99999.49999999694 | 3.431770114303845e-06  | 227 | 227 |
| scipy_cg    | DEGTRID | 100001 | 2.0861072540283203 | 77  | -99999.4999999855  | 2.950782087562942e-06  | 203 | 193 |
| --          | --      | --     | --                 | --  | --                 | --                     | --  | --  |
| GMM1        | ARWHEAD | 5000 | 0.2364339828491211   | 6  | 0.0                    | 1.9440078094065447e-06 | 1017 | 16 |
| GMM3        | ARWHEAD | 5000 | 0.010131597518920898 | 7  | 1.1100009800202315e-12 | 7.028731729974425e-08  | 14   | 8  |
| GMM2        | ARWHEAD | 5000 | 0.2288227081298828   | 7  | 0.0                    | 6.472111316266263e-06  | 1033 | 7  |
| scipy_lbfgs | ARWHEAD | 5000 | 0.04823732376098633  | 15 | 0.0                    | 1.2875805062219614e-06 | 57   | 57 |
| scipy_cg    | ARWHEAD | 5000 | 0.041376352310180664 | 4  | 0.0                    | 7.099563652186266e-05  | 49   | 37 |
| --          | --      | --   | --                   | -- | --                     | --                     | --   | -- |
| GMM1        | BDQRTIC | 5000 | 5.548762321472168   | 2247 | 20006.256879778462 | 0.01115507677630881   | 2286 | 6739 |
| GMM3        | BDQRTIC | 5000 | 2.1283960342407227  | 1671 | 20006.256878478038 | 0.005218733195979126  | 1719 | 1671 |
| GMM2        | BDQRTIC | 5000 | 2.814887523651123   | 1846 | 20006.25687881786  | 0.0014339749805914025 | 5573 | 1846 |
| scipy_lbfgs | BDQRTIC | 5000 | 0.14241719245910645 | 76   | 20006.256878436267 | 0.004405571577862043  | 134  | 134  |
| scipy_cg    | BDQRTIC | 5000 | 0.261394739151001   | 97   | 20006.25688011654  | 0.0032161159811164523 | 288  | 277  |
| --          | --      | --   | --                  | --   | --                 | --                    | --   | --   |
| GMM1        | BROYDN7D | 5000 | 6.236539363861084  | 1411 | 2015.6532301347195 | 9.577078774469783e-07  | 1418 | 4232 |
| GMM3        | BROYDN7D | 5000 | 4.452085971832275  | 2058 | 1979.2383889669504 | 2.4858396935889537e-06 | 2110 | 2058 |
| GMM2        | BROYDN7D | 5000 | 3.9810802936553955 | 1435 | 2006.6215368005558 | 2.6819343562703435e-06 | 4308 | 1435 |
| scipy_lbfgs | BROYDN7D | 5000 | 3.4295716285705566 | 1651 | 1988.6010372593964 | 3.7656078430980955e-06 | 1703 | 1703 |
| scipy_cg    | BROYDN7D | 5000 | 4.13518214225769   | 1690 | 1928.2597780782442 | 4.669284679681418e-06  | 2387 | 2379 |
| --          | --       | --   | --                 | --   | --                 | --                     | --   | --   |
| GMM1        | BRYBND | 5000 | 0.2765343189239502  | 93 | 2.974332216934218e-14  | 9.095605156136063e-07 | 96  | 278 |
