| Algorithm          | prob      | n     | t                      | n_it   | f_opt                   | g_norm                 | fevals   | gevals   | nfails   | nnegeig   | cosmax   |
| NESTEROV-bs_dfbox1 | DIXMAANF  | 3000  | 1.1573007106781006     | 112    | 1.0004007795811698      | 0.0009517087877756558  | 1280     | 1382     | 2        | --        | --       |
| NESTEROV-bs_lbfgs  | DIXMAANF  | 3000  | 0.05499911308288574    | 20     | 1.0007766378305845      | 0.0006683569761478949  | 132      | 22       | 2        | --        | --       |
| NESTEROV-bs_Newton | DIXMAANF  | 3000  | 0.27251625061035156    | 69     | 1.0006845636988873      | 0.0008255128749825164  | 815      | 70       | 0        | --        | --       |
| scipy_lbfgs        | DIXMAANF  | 3000  | 0.062180280685424805   | 46     | 1.0008362980165506      | 0.0009272754546801426  | 49       | 49       | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | DIXMAANG  | 3000  | 2.369115114212036      | 1478   | 1.0000137274822396      | 0.0009999572779746098  | 2958     | 2957     | nan      | nan       | nan      |
| NESTEROV-bs_dfbox  | DIXMAANG  | 3000  | 0.058663368225097656   | 24     | 1.0013671032824076      | 0.000853391176658865   | 169      | 26       | 4        | --        | --       |
| NESTEROV-bs_dfbox1 | DIXMAANG  | 3000  | 0.47170281410217285    | 58     | 1.0008817947624578      | 0.0009513195084758909  | 558      | 589      | 5        | --        | --       |
| NESTEROV-bs_lbfgs  | DIXMAANG  | 3000  | 0.11611127853393555    | 42     | 1.000979349093953       | 0.0007162125710000578  | 277      | 44       | 2        | --        | --       |
| NESTEROV-bs_Newton | DIXMAANG  | 3000  | 0.11214828491210938    | 28     | 1.0009910432804496      | 0.0005093743006965496  | 339      | 29       | 0        | --        | --       |
| scipy_lbfgs        | DIXMAANG  | 3000  | 0.06587052345275879    | 50     | 1.0006127595851422      | 0.0007388053284066293  | 52       | 52       | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | DIXMAANH  | 3000  | 3.4845058917999268     | 2176   | 1.0000092695711995      | 0.0009990029739889036  | 4354     | 4353     | nan      | nan       | nan      |
| NESTEROV-bs_dfbox  | DIXMAANH  | 3000  | 0.052594900131225586   | 23     | 1.0013719989873113      | 0.0008935090890568886  | 150      | 25       | 4        | --        | --       |
| NESTEROV-bs_dfbox1 | DIXMAANH  | 3000  | 0.5696132183074951     | 74     | 1.0003517136907363      | 0.0009969390577623802  | 672      | 710      | 7        | --        | --       |
| NESTEROV-bs_lbfgs  | DIXMAANH  | 3000  | 0.07082509994506836    | 27     | 1.0011903703626686      | 0.0008822575354715293  | 170      | 29       | 2        | --        | --       |
| NESTEROV-bs_Newton | DIXMAANH  | 3000  | 0.2032766342163086     | 52     | 1.0004088402709737      | 0.0005745929540418262  | 610      | 53       | 0        | --        | --       |
| scipy_lbfgs        | DIXMAANH  | 3000  | 0.057622671127319336   | 43     | 1.0009662717496823      | 0.000965907372410018   | 46       | 46       | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | DIXMAANI1 | 3000  | 2.5846500396728516     | 2334   | 1.0002575370634614      | 0.0009996582174409913  | 4670     | 4669     | nan      | nan       | nan      |
| NESTEROV-bs_dfbox  | DIXMAANI1 | 3000  | 0.12222695350646973    | 72     | 1.0261199991851115      | 0.0009553148769699302  | 469      | 74       | 11       | --        | --       |
| NESTEROV-bs_dfbox1 | DIXMAANI1 | 3000  | 19.51284670829773      | 2788   | 1.0018769236855491      | 0.0009998181670153692  | 33490    | 36277    | 1        | --        | --       |
| NESTEROV-bs_lbfgs  | DIXMAANI1 | 3000  | 0.5940568447113037     | 360    | 1.0164255047644624      | 0.0007883553560011163  | 2519     | 362      | 1        | --        | --       |
| NESTEROV-bs_Newton | DIXMAANI1 | 3000  | 0.3632786273956299     | 197    | 1.009287145062447       | 0.0005790525755725876  | 2340     | 198      | 0        | --        | --       |
| scipy_lbfgs        | DIXMAANI1 | 3000  | 0.06378674507141113    | 96     | 1.0112623115655477      | 0.0009108862214588409  | 100      | 100      | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | DIXMAANJ  | 3000  | 1.3486669063568115     | 1180   | 1.0000100154145082      | 0.0009996826748010592  | 2362     | 2361     | nan      | nan       | nan      |
| NESTEROV-bs_dfbox  | DIXMAANJ  | 3000  | 0.044982194900512695   | 28     | 1.0065441932812376      | 0.0007694114558568869  | 200      | 30       | 4        | --        | --       |
| NESTEROV-bs_dfbox1 | DIXMAANJ  | 3000  | 2.030132532119751      | 272    | 1.000119054099799       | 0.0008356159397721229  | 3250     | 3518     | 1        | --        | --       |
| NESTEROV-bs_lbfgs  | DIXMAANJ  | 3000  | 0.04129600524902344    | 22     | 1.0047659472021848      | 0.0009705257882869387  | 156      | 24       | 1        | --        | --       |
