| Algorithm         | prob       | n      | t                      | n_it   | f_opt                    | g_norm                  | fevals   | gevals   | nfails   | nnegeig   | cosmax   |
| QPS-randdir       | DEGTRID2   | 100001 | 2.3274619579315186     | 106    | -99999.22845437407       | 0.000994591084695795    | 425      | 107      | 0        | 0         | ----     |
| QPS-Newton_Matteo | DEGTRID2   | 100001 | 0.2916715145111084     | 18     | -99999.49999348707       | 0.0009066226613907435   | 54       | 19       | 0        | 0         | ----     |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-randdir       | DIAGIQB    | 1000   | 1.9488739967346191     | 5000   | -9761935746633968.0      | 542284024.4008986       | 20001    | 5001     | 0        | 0         | ----     |
| QPS-Newton_Matteo | DIAGIQB    | 1000   | 0.20483660697937012    | 495    | nan                      | 7.946084794299056e+151  | 2560     | 496      | 1        | 0         | ----     |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-randdir       | DIAGIQE    | 1000   | 1.9402365684509277     | 5000   | -1.0919175545318974e+16  | 1102303669.6285033      | 20001    | 5001     | 0        | 0         | ----     |
| QPS-Newton_Matteo | DIAGIQE    | 1000   | 0.20177531242370605    | 487    | nan                      | 4.999489530583787e+151  | 2537     | 488      | 1        | 0         | ----     |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-randdir       | DIAGIQT    | 1000   | 1.9370307922363281     | 5000   | -9.847850953130848e+16   | 2467455684.2317295      | 20002    | 5001     | 0        | 0         | ----     |
| QPS-Newton_Matteo | DIAGIQT    | 1000   | 0.19835638999938965    | 496    | nan                      | 1.6107068574360063e+152 | 2563     | 497      | 1        | 0         | ----     |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-randdir       | DIAGNQB    | 1000   | 1.9261925220489502     | 5000   | -1.908060371667997e+16   | 651203904.5788977       | 20001    | 5001     | 0        | 0         | ----     |
| QPS-Newton_Matteo | DIAGNQB    | 1000   | 0.20308828353881836    | 497    | nan                      | 2.11032435399828e+152   | 2566     | 498      | 1        | 0         | ----     |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-randdir       | DIAGNQE    | 1000   | 1.9313132762908936     | 5000   | -2.1064382836419772e+16  | 1249138401.079592       | 20001    | 5001     | 0        | 0         | ----     |
| QPS-Newton_Matteo | DIAGNQE    | 1000   | 0.20194244384765625    | 495    | nan                      | 5.11852803583514e+151   | 2560     | 496      | 1        | 0         | ----     |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-randdir       | DIAGNQT    | 1000   | 1.930297613143921      | 5000   | -1.9511206860622928e+17  | 4810784082.96968        | 20001    | 5001     | 0        | 0         | ----     |
| QPS-Newton_Matteo | DIAGNQT    | 1000   | 0.1959075927734375     | 491    | nan                      | 3.367197324584456e+150  | 2548     | 492      | 1        | 0         | ----     |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-randdir       | DIAGPQB    | 1000   | 1.9257500171661377     | 5000   | -120.04751241691987      | 2.3818848170399427      | 20001    | 5001     | 0        | 0         | ----     |
| QPS-Newton_Matteo | DIAGPQB    | 1000   | 0.45900392532348633    | 1514   | -821.9672833345046       | 0.00044875860846893545  | 4542     | 1515     | 0        | 0         | ----     |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-randdir       | DIAGPQE    | 1000   | 1.329627275466919      | 3446   | -3.74273492996171        | 0.0009998267189443855   | 13785    | 3447     | 0        | 0         | ----     |
| QPS-Newton_Matteo | DIAGPQE    | 1000   | 0.031990766525268555   | 106    | -3.7427349571933823      | 0.0009755686387076246   | 318      | 107      | 0        | 0         | ----     |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-randdir       | DIAGPQT    | 1000   | 1.9280707836151123     | 5000   | -11.975490299818825      | 0.9900182166608978      | 20001    | 5001     | 0        | 0         | ----     |
| QPS-Newton_Matteo | DIAGPQT    | 1000   | 0.03869819641113281    | 128    | -502.04401037269827      | 0.0009230374820892173   | 384      | 129      | 0        | 0         | ----     |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-randdir       | DIXMAANA1  | 3000   | 0.0056612491607666016  | 6      | 1.0000072385153365       | 0.00018167680025486807  | 25       | 7        | 0        | 0         | ----     |
| QPS-Newton_Matteo | DIXMAANA1  | 3000   | 0.0034885406494140625  | 5      | 1.0000799499165458       | 0.0005313709293688941   | 15       | 6        | 0        | 0         | ----     |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-randdir       | DIXMAANB   | 3000   | 0.008890151977539062   | 7      | 1.0000000093935624       | 5.076776402222167e-05   | 29       | 8        | 0        | 0         | ----     |
| QPS-Newton_Matteo | DIXMAANB   | 3000   | 0.006844282150268555   | 7      | 1.0000000016824642       | 5.677437156741532e-05   | 21       | 8        | 0        | 0         | ----     |
