| Algorithm          | prob      | n     | t                      | n_it   | f_opt                   | g_norm                 | fevals   | gevals   | nfails   | nnegeig   | cosmax   |
| NESTEROV-bs_lbfgs  | CLPLATEB  | 4970  | 0.008262872695922852   | 4      | -0.0001383028979968505  | 0.0008566225162469762  | 13       | 6        | 1        | --        | --       |
| NESTEROV-bs_Newton | CLPLATEB  | 4970  | 0.03748011589050293    | 8      | -0.0001848066675744285  | 0.0007779878647288662  | 92       | 9        | 0        | --        | --       |
| scipy_lbfgs        | CLPLATEB  | 4970  | 0.010786771774291992   | 2      | -0.0001261852420210387  | 0.0007400626523288994  | 5        | 5        | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | CLPLATEC  | 4970  | 0.002362966537475586   | 0      | 0.0                     | 0.09900505037623081    | 1        | 2        | nan      | nan       | nan      |
| NESTEROV-bs_dfbox  | CLPLATEC  | 4970  | 1.1348509788513184     | 370    | -8.010856156803726e-05  | 0.0009667921401874022  | 2210     | 372      | 74       | --        | --       |
| NESTEROV-bs_dfbox1 | CLPLATEC  | 4970  | 26.80776596069336      | 5000   | -0.0005535244671562662  | 0.014886804180889758   | 34428    | 21013    | 1000     | --        | --       |
| NESTEROV-bs_lbfgs  | CLPLATEC  | 4970  | 1.3112761974334717     | 434    | -8.227637594918812e-05  | 0.0009494840086473231  | 2539     | 436      | 69       | --        | --       |
| NESTEROV-bs_Newton | CLPLATEC  | 4970  | 26.09895968437195      | 5000   | -5.336218359151339e-05  | 0.00235955053301168    | 54302    | 5001     | 0        | --        | --       |
| scipy_lbfgs        | CLPLATEC  | 4970  | 7.9200005531311035     | 5000   | -0.00401897974443495    | 0.010285066707587434   | 5132     | 5132     | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | COSINE    | 10000 | 0.10479497909545898    | 19     | -9998.999999999918      | 9.843596658460196e-05  | 51       | 39       | nan      | nan       | nan      |
| NESTEROV-bs_dfbox  | COSINE    | 10000 | 0.04765772819519043    | 6      | -9998.999999999998      | 5.5603675864157307e-05 | 53       | 8        | 1        | --        | --       |
| NESTEROV-bs_dfbox1 | COSINE    | 10000 | 266.36815881729126     | 5000   | -9998.999999999976      | 2.256022029669191      | 185672   | 21147    | 998      | --        | --       |
| NESTEROV-bs_lbfgs  | COSINE    | 10000 | 0.05398726463317871    | 6      | -9998.999999933632      | 0.00024113183296839573 | 55       | 8        | 1        | --        | --       |
| NESTEROV-bs_Newton | COSINE    | 10000 | 0.10965752601623535    | 10     | -9998.999999868127      | 0.0007081626182463189  | 128      | 11       | 0        | --        | --       |
| scipy_lbfgs        | COSINE    | 10000 | 0.06726694107055664    | 9      | -9998.999999997803      | 0.00013859219885436656 | 18       | 18       | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | CRAGGLVY  | 5000  | 23.228138208389282     | 5000   | 1688.2160598472844      | 0.06406048960195435    | 10004    | 10001    | nan      | nan       | nan      |
| NESTEROV-bs_dfbox  | CRAGGLVY  | 5000  | 0.9254088401794434     | 137    | 1688.215310133847       | 0.0008363867336944864  | 1045     | 139      | 18       | --        | --       |
| NESTEROV-bs_dfbox1 | CRAGGLVY  | 5000  | 2.168198585510254      | 113    | 1688.2153099943762      | 0.0009301674049571318  | 959      | 962      | 13       | --        | --       |
| NESTEROV-bs_lbfgs  | CRAGGLVY  | 5000  | 0.9320480823516846     | 102    | 1688.2153105498849      | 0.0008423151126451117  | 1031     | 104      | 5        | --        | --       |
| NESTEROV-bs_Newton | CRAGGLVY  | 5000  | 1.8464620113372803     | 185    | 1688.2153103703456      | 0.0009065276216808985  | 2256     | 186      | 0        | --        | --       |
| scipy_lbfgs        | CRAGGLVY  | 5000  | 0.2202613353729248     | 60     | 1688.2153103076514      | 0.00082827266772823    | 73       | 73       | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | CURLY10   | 10000 | 20.887611389160156     | 5000   | -1003161.374719036      | 0.1321097755518047     | 10003    | 10001    | nan      | nan       | nan      |
| NESTEROV-bs_dfbox  | CURLY10   | 10000 | 11.878364324569702     | 5000   | -1003160.8727494781     | 0.035319037525311625   | 22337    | 5002     | 992      | --        | --       |
| NESTEROV-bs_dfbox1 | CURLY10   | 10000 | 41.66008949279785      | 5000   | -1003160.2819445732     | 0.2286957840100462     | 43925    | 38841    | 623      | --        | --       |
| NESTEROV-bs_lbfgs  | CURLY10   | 10000 | 22.135851621627808     | 5000   | -1003159.0140956279     | 0.04948581748384662    | 51460    | 5002     | 0        | --        | --       |
| NESTEROV-bs_Newton | CURLY10   | 10000 | 26.37278413772583      | 5000   | -1003116.5889542006     | 5.420066665497801      | 56250    | 5001     | 0        | --        | --       |
| scipy_lbfgs        | CURLY10   | 10000 | 15.917495965957642     | 5000   | -1003162.6317177769     | 0.02669290314410762    | 5154     | 5154     | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | CURLY20   | 10000 | 25.815105199813843     | 5000   | -1003159.2333277857     | 0.4038622180174663     | 10003    | 10001    | nan      | nan       | nan      |
| NESTEROV-bs_dfbox  | CURLY20   | 10000 | 25.07706069946289      | 5000   | -1003158.7103497862     | 0.05979729171240908    | 22503    | 5002     | 989      | --        | --       |
| NESTEROV-bs_dfbox1 | CURLY20   | 10000 | 75.49563527107239      | 5000   | -1003158.9371681483     | 0.7859436486419171     | 46741    | 41289    | 576      | --        | --       |
| NESTEROV-bs_lbfgs  | CURLY20   | 10000 | 30.21436381340027      | 5000   | -1003154.6988080845     | 0.10753622076844405    | 53386    | 5002     | 0        | --        | --       |
| NESTEROV-bs_Newton | CURLY20   | 10000 | 43.78137826919556      | 5000   | -1003105.3962568383     | 5.011634185172879      | 62295    | 5001     | 0        | --        | --       |
| scipy_lbfgs        | CURLY20   | 10000 | 19.61634635925293      | 5000   | -1003162.2728929527     | 0.07618211283969285    | 5124     | 5124     | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | DIXMAANA1 | 3000  | 0.26302456855773926    | 237    | 1.0000002187108268      | 0.0009389325420179533  | 476      | 475      | nan      | nan       | nan      |
| NESTEROV-bs_dfbox  | DIXMAANA1 | 3000  | 0.014008522033691406   | 5      | 1.0000043742206721      | 9.884123305927342e-05  | 54       | 7        | 1        | --        | --       |
| NESTEROV-bs_dfbox1 | DIXMAANA1 | 3000  | 0.06142568588256836    | 8      | 1.000000052590381       | 0.00044680860122016353 | 104      | 110      | 1        | --        | --       |
| NESTEROV-bs_lbfgs  | DIXMAANA1 | 3000  | 0.014127492904663086   | 4      | 1.00002092452885        | 0.0002795041527285792  | 45       | 6        | 0        | --        | --       |
| NESTEROV-bs_Newton | DIXMAANA1 | 3000  | 0.015726804733276367   | 5      | 1.0003483552925592      | 0.0007955552744314219  | 61       | 6        | 0        | --        | --       |
| scipy_lbfgs        | DIXMAANA1 | 3000  | 0.013443946838378906   | 9      | 1.0002602369299431      | 0.0008019704517380876  | 11       | 11       | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | DIXMAANB  | 3000  | 0.5744953155517578     | 355    | 1.0000002395743266      | 0.0009816292661333854  | 712      | 711      | nan      | nan       | nan      |
| NESTEROV-bs_dfbox  | DIXMAANB  | 3000  | 0.019005775451660156   | 5      | 1.0000000034467227      | 9.924839936427724e-06  | 56       | 7        | 1        | --        | --       |
| NESTEROV-bs_dfbox1 | DIXMAANB  | 3000  | 0.060262441635131836   | 6      | 1.000000042070727       | 0.00041003430892642273 | 72       | 76       | 1        | --        | --       |
| NESTEROV-bs_lbfgs  | DIXMAANB  | 3000  | 0.017709970474243164   | 4      | 1.0000001737073465      | 5.248471387040017e-05  | 45       | 6        | 0        | --        | --       |
| NESTEROV-bs_Newton | DIXMAANB  | 3000  | 0.0367894172668457     | 9      | 1.0000062769577414      | 0.0005852889197502572  | 110      | 10       | 0        | --        | --       |
| scipy_lbfgs        | DIXMAANB  | 3000  | 0.015836715698242188   | 9      | 1.0000100938776726      | 0.0006158030962490976  | 11       | 11       | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | DIXMAANC  | 3000  | 0.9825778007507324     | 601    | 1.0000002026488108      | 0.0009209848366370192  | 1204     | 1203     | nan      | nan       | nan      |
| NESTEROV-bs_dfbox  | DIXMAANC  | 3000  | 0.014708757400512695   | 4      | 1.0000020213169598      | 0.00035791189425286635 | 43       | 6        | 1        | --        | --       |
| NESTEROV-bs_dfbox1 | DIXMAANC  | 3000  | 0.07110214233398438    | 7      | 1.0000000145751384      | 0.00023481937601143037 | 84       | 89       | 1        | --        | --       |
| NESTEROV-bs_lbfgs  | DIXMAANC  | 3000  | 0.01840996742248535    | 4      | 1.0000034544750673      | 0.0004595078624813489  | 48       | 6        | 0        | --        | --       |
| NESTEROV-bs_Newton | DIXMAANC  | 3000  | 0.04306626319885254    | 11     | 1.000000803611163       | 0.00042560463797562356 | 129      | 12       | 0        | --        | --       |
| scipy_lbfgs        | DIXMAANC  | 3000  | 0.01885700225830078    | 11     | 1.0000001567050585      | 8.299074456518169e-05  | 13       | 13       | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
