| Algorithm         | prob       | n      | t                      | n_it   | f_opt                    | g_norm                  | fevals   | gevals   | nfails   | nnegeig   | cosmax   |
| QPS-Newton        | ARGLINC    | 1000   | 156.38759207725525     | 5000   | 276.1251698779882        | 1823.897481009597       | 96942    | 5001     | 0        | 0         | ----     |
| QPS-Newton_Matteo | ARGLINC    | 1000   | 158.35199236869812     | 5000   | 276.12516814517613       | 2871.540725724306       | 98587    | 5001     | 0        | 0         | ----     |
| scipy_lbfgs       | ARGLINC    | 1000   | 0.2630767822265625     | 8      | 276.1251693194977        | 34.62865340989083       | 50       | 50       | nan      | nan       | nan      |
| scipy_cg          | ARGLINC    | 1000   | 0.0409245491027832     | 1      | 5.597146795226573e+18    | 9.936152582346093e+16   | 9        | 7        | nan      | nan       | nan      |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Diagonale_Hd  | ARGTRIGLS  | 1000   | 86.65413475036621      | 1589   | 1.5785546163192119e-07   | 0.0009472508829868382   | 1599     | 4766     | 0        | 0         | ----     |
| QPS-Diagonale1    | ARGTRIGLS  | 1000   | 31.196131706237793     | 1633   | 4.5483426793895425e-10   | 0.0009470248731688996   | 1643     | 1634     | 0        | 0         | ----     |
| QPS-Diagonale2    | ARGTRIGLS  | 1000   | 31.155436754226685     | 1627   | 2.0766607545524718e-10   | 0.0008447920464231469   | 1637     | 1628     | 0        | 0         | ----     |
| QPS-Diagonale3    | ARGTRIGLS  | 1000   | 31.007585287094116     | 1625   | 1.4165736728646075e-10   | 0.0007548048623253151   | 1635     | 1626     | 0        | 0         | ----     |
| QPS-Diagonale4    | ARGTRIGLS  | 1000   | 31.068889141082764     | 1624   | 1.8180048437029617e-10   | 0.0008149704804972798   | 1634     | 1625     | 0        | 0         | ----     |
| QPS-Diagonale5    | ARGTRIGLS  | 1000   | 100.48579120635986     | 5000   | 6.05951334118375e-07     | 0.006153618740724727    | 10414    | 5001     | 0        | 0         | ----     |
| QPS-Diagonale6    | ARGTRIGLS  | 1000   | 100.2312490940094      | 5000   | 1.080788271601944e-06    | 0.01020049859886407     | 10088    | 5001     | 0        | 0         | ----     |
| QPS-Diagonale7    | ARGTRIGLS  | 1000   | 95.28680276870728      | 5000   | 52.084376852007374       | 794.3735716111363       | 5010     | 5001     | 0        | 0         | ----     |
| QPS-Diagonale8    | ARGTRIGLS  | 1000   | 95.1455545425415       | 5000   | 53.01231999696603        | 789.7182598873751       | 5010     | 5001     | 0        | 0         | ----     |
| QPS-Newton        | ARGTRIGLS  | 1000   | 35.96467614173889      | 1611   | 9.288678218858797e-11    | 0.0007458103602168088   | 6451     | 1612     | 0        | 0         | ----     |
| QPS-Newton_Matteo | ARGTRIGLS  | 1000   | 33.548012018203735     | 1590   | 1.5789017224211442e-07   | 0.0009916730713238463   | 4778     | 1591     | 0        | 0         | ----     |
| scipy_lbfgs       | ARGTRIGLS  | 1000   | 41.17594647407532      | 2103   | 1.2321518713910233e-08   | 0.0008181717628932796   | 2175     | 2175     | nan      | nan       | nan      |
| scipy_cg          | ARGTRIGLS  | 1000   | 119.05033659934998     | 4186   | 2.6071759137981446e-07   | 0.0009994217028951322   | 6309     | 6309     | nan      | nan       | nan      |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Diagonale_Hd  | BDEXP      | 5000   | 0.013343334197998047   | 6      | 0.13929500918473559      | 0.00040199782101799124  | 8        | 17       | 0        | 0         | ----     |
| QPS-Diagonale1    | BDEXP      | 5000   | 0.009735584259033203   | 8      | 0.2257072577014447       | 0.0007655421756041464   | 10       | 9        | 0        | 0         | ----     |
| QPS-Diagonale2    | BDEXP      | 5000   | 0.010284185409545898   | 8      | 0.2257072577014447       | 0.0007655421756041464   | 10       | 9        | 0        | 0         | ----     |
| QPS-Diagonale3    | BDEXP      | 5000   | 0.009449481964111328   | 8      | 0.22570725770144393      | 0.0007655421756116149   | 10       | 9        | 0        | 0         | ----     |
| QPS-Diagonale4    | BDEXP      | 5000   | 0.010053396224975586   | 8      | 0.22570725770144393      | 0.0007655421756116149   | 10       | 9        | 0        | 0         | ----     |
| QPS-Diagonale5    | BDEXP      | 5000   | 0.01711130142211914    | 16     | 0.036854929782625584     | 0.00012149698916555291  | 21       | 17       | 0        | 0         | ----     |
| QPS-Diagonale6    | BDEXP      | 5000   | 0.013477325439453125   | 13     | 0.007212631790857314     | 0.0007039157286969845   | 15       | 14       | 0        | 0         | ----     |
| QPS-Diagonale7    | BDEXP      | 5000   | 0.01735234260559082    | 17     | 0.0005086414142113559    | 0.0008604886449492663   | 19       | 18       | 0        | 0         | ----     |
| QPS-Diagonale8    | BDEXP      | 5000   | 0.014412403106689453   | 14     | 0.007673293051311443     | 0.00035351365316892277  | 16       | 15       | 0        | 0         | ----     |
| QPS-Newton        | BDEXP      | 5000   | 0.009924173355102539   | 6      | 0.13925510509718647      | 0.0003258576025561351   | 23       | 7        | 0        | 0         | ----     |
| QPS-Newton_Matteo | BDEXP      | 5000   | 0.00736689567565918    | 5      | 0.22271663694927527      | 0.0005652143941111492   | 15       | 6        | 0        | 0         | ----     |
| scipy_lbfgs       | BDEXP      | 5000   | 0.015774011611938477   | 9      | 0.3509771884672362       | 0.0008113657703203593   | 11       | 11       | nan      | nan       | nan      |
| scipy_cg          | BDEXP      | 5000   | 0.009746789932250977   | 3      | 0.22091352503048564      | 0.0006528444867541963   | 11       | 11       | nan      | nan       | nan      |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Diagonale_Hd  | BOX        | 10000  | 0.028978347778320312   | 5      | -1864.5379265591307      | 6.625891626499403e-05   | 9        | 14       | 0        | 0         | ----     |
| QPS-Diagonale1    | BOX        | 10000  | 0.25557565689086914    | 95     | -1864.5364728693637      | 0.0009324009717411874   | 108      | 96       | 0        | 0         | ----     |
| QPS-Diagonale2    | BOX        | 10000  | 0.16474556922912598    | 50     | -1864.5379265632396      | 0.00031849186096116755  | 93       | 51       | 0        | 0         | ----     |
| QPS-Diagonale3    | BOX        | 10000  | 0.09491848945617676    | 30     | -1864.5379265495567      | 0.0006756818521111985   | 58       | 31       | 0        | 0         | ----     |
| QPS-Diagonale4    | BOX        | 10000  | 0.1692802906036377     | 52     | -1864.537925788084       | 0.0004542013360824271   | 97       | 53       | 0        | 0         | ----     |
| QPS-Diagonale5    | BOX        | 10000  | 0.4722776412963867     | 163    | -1864.5379263594862      | 0.0005223349833123891   | 308      | 164      | 0        | 0         | ----     |
| QPS-Diagonale6    | BOX        | 10000  | 190.25823879241943     | 5000   | -1864.5379265480444      | 0.0014287051564036979   | 278571   | 5001     | 0        | 0         | ----     |
| QPS-Diagonale7    | BOX        | 10000  | 11.74176549911499      | 5000   | -52.09369098420722       | 261.6431156735573       | 5002     | 5001     | 0        | 0         | ----     |
| QPS-Diagonale8    | BOX        | 10000  | 11.740659713745117     | 5000   | -52.09207266856551       | 832.8530613805034       | 5002     | 5001     | 0        | 0         | ----     |
| QPS-Newton        | BOX        | 10000  | 0.022027254104614258   | 5      | -1864.5379265549846      | 7.193518508863406e-05   | 21       | 6        | 0        | 0         | ----     |
| QPS-Newton_Matteo | BOX        | 10000  | 0.02417731285095215    | 6      | -1864.537926555566       | 3.12493830889049e-05    | 22       | 7        | 0        | 0         | ----     |
| scipy_lbfgs       | BOX        | 10000  | 0.038072824478149414   | 9      | -1864.5379265531467      | 0.000816277283837763    | 11       | 11       | nan      | nan       | nan      |
| scipy_cg          | BOX        | 10000  | 0.049155473709106445   | 8      | -1864.5379264343999      | 8.625792894789708e-06   | 29       | 19       | nan      | nan       | nan      |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Diagonale_Hd  | BOXPOWER   | 10000  | 0.028074026107788086   | 13     | 0.047131238761244566     | 0.0008551147306954388   | 23       | 38       | 0        | 0         | ----     |
| QPS-Diagonale1    | BOXPOWER   | 10000  | 5.948724746704102      | 5000   | 0.1854678061871458       | 0.843395049889568       | 5408     | 5001     | 0        | 0         | ----     |
| QPS-Diagonale2    | BOXPOWER   | 10000  | 6.565083026885986      | 5000   | 0.20766442782438477      | 0.8542095666032601      | 5095     | 5001     | 0        | 0         | ----     |
| QPS-Diagonale3    | BOXPOWER   | 10000  | 0.1777513027191162     | 136    | 0.04710492896820137      | 0.0007715343394907315   | 251      | 137      | 0        | 0         | ----     |
| QPS-Diagonale4    | BOXPOWER   | 10000  | 6.268438339233398      | 5000   | 0.2076643900809107       | 0.8519178708444956      | 5095     | 5001     | 0        | 0         | ----     |
| QPS-Diagonale5    | BOXPOWER   | 10000  | 0.12146401405334473    | 102    | 0.04710883729904936      | 0.0009047515853374266   | 229      | 103      | 0        | 0         | ----     |
| QPS-Diagonale6    | BOXPOWER   | 10000  | 0.05143928527832031    | 43     | 0.047110905673478046     | 0.0002214405923616214   | 97       | 44       | 0        | 0         | ----     |
| QPS-Diagonale7    | BOXPOWER   | 10000  | 4.5888073444366455     | 5000   | 0.20603358614125258      | 2.5472105946021         | 5008     | 5001     | 0        | 0         | ----     |
| QPS-Diagonale8    | BOXPOWER   | 10000  | 4.783690690994263      | 5000   | 0.20603298094265035      | 36.494504864932324      | 5008     | 5001     | 0        | 0         | ----     |
| QPS-Newton        | BOXPOWER   | 10000  | 0.497222900390625      | 317    | 2.1345111297811394e-06   | 0.0006061278006231782   | 1302     | 318      | 0        | 0         | ----     |
| QPS-Newton_Matteo | BOXPOWER   | 10000  | 0.01208186149597168    | 7      | 0.04711153526482558      | 0.000496951173064919    | 29       | 8        | 0        | 0         | ----     |
| scipy_lbfgs       | BOXPOWER   | 10000  | 0.09885644912719727    | 47     | 3.449740357338748e-06    | 0.0003685034946175065   | 56       | 56       | nan      | nan       | nan      |
| scipy_cg          | BOXPOWER   | 10000  | 0.0540618896484375     | 18     | 0.04322159514292177      | 0.0008312676867627822   | 68       | 68       | nan      | nan       | nan      |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Diagonale_Hd  | BROWNAL    | 1000   | 0.26726508140563965    | 22     | 3.5261727313294363e-12   | 2.6231139489464015e-06  | 37       | 65       | 0        | 0         | ----     |
| QPS-Diagonale1    | BROWNAL    | 1000   | 0.02960205078125       | 2      | 2.0565982723503218e-10   | 0.0008582864227881306   | 17       | 3        | 0        | 0         | ----     |
| QPS-Diagonale2    | BROWNAL    | 1000   | 0.0290682315826416     | 2      | 2.0565982723503218e-10   | 0.0008582864227881306   | 17       | 3        | 0        | 0         | ----     |
| QPS-Diagonale3    | BROWNAL    | 1000   | 0.02861809730529785    | 2      | 2.0653417852266739e-10   | 0.0008584801766495445   | 17       | 3        | 0        | 0         | ----     |
| QPS-Diagonale4    | BROWNAL    | 1000   | 0.028974533081054688   | 2      | 2.0653417852266739e-10   | 0.0008584801766495445   | 17       | 3        | 0        | 0         | ----     |
| QPS-Diagonale5    | BROWNAL    | 1000   | 0.029219627380371094   | 2      | 2.0480132411769815e-10   | 0.0008580862665656677   | 17       | 3        | 0        | 0         | ----     |
| QPS-Diagonale6    | BROWNAL    | 1000   | 0.02863478660583496    | 2      | 2.0480132411769815e-10   | 0.0008580862665656677   | 17       | 3        | 0        | 0         | ----     |
| QPS-Diagonale7    | BROWNAL    | 1000   | 0.028580904006958008   | 2      | 2.0480132411769815e-10   | 0.0008580862665656677   | 17       | 3        | 0        | 0         | ----     |
