| Algorithm          | prob      | n     | t                      | n_it   | f_opt                   | g_norm                 | fevals   | gevals   | nfails   | nnegeig   | cosmax   |
| scipy_lbfgs        | CRAGGLVY  | 5000  | 0.12149167060852051    | 60     | 1688.2153103076514      | 0.00082827266772823    | 73       | 73       | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | CURLY10   | 10000 | 10.324242115020752     | 5000   | -1003161.374719036      | 0.1321097755518047     | 10003    | 10001    | nan      | nan       | nan      |
| NESTEROV-bs_dfbox  | CURLY10   | 10000 | 18.619826316833496     | 5000   | -1003160.7823501275     | 0.0178154913088735     | 46521    | 5002     | 819      | --        | --       |
| NESTEROV-bs_dfbox1 | CURLY10   | 10000 | 47.735761642456055     | 5000   | -1003161.444122474      | 0.020249171705607028   | 47150    | 46879    | 843      | --        | --       |
| NESTEROV-bs_lbfgs  | CURLY10   | 10000 | 20.311784744262695     | 5000   | -1003159.0140956279     | 0.04948581748384662    | 51460    | 5002     | 0        | --        | --       |
| NESTEROV-bs_Newton | CURLY10   | 10000 | 22.2185218334198       | 5000   | -1003116.5889542006     | 5.420066665497801      | 56250    | 5001     | 0        | --        | --       |
| scipy_lbfgs        | CURLY10   | 10000 | 9.440551280975342      | 5000   | -1003162.6317177769     | 0.02669290314410762    | 5154     | 5154     | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | CURLY20   | 10000 | 14.431120157241821     | 5000   | -1003159.2333277857     | 0.4038622180174663     | 10003    | 10001    | nan      | nan       | nan      |
| NESTEROV-bs_dfbox  | CURLY20   | 10000 | 16.837214469909668     | 5000   | -1003158.3724388505     | 0.04477557930145748    | 29263    | 5002     | 856      | --        | --       |
| NESTEROV-bs_dfbox1 | CURLY20   | 10000 | 41.40814566612244      | 5000   | -1003158.3202761802     | 0.29470580098689025    | 29658    | 29558    | 864      | --        | --       |
| NESTEROV-bs_lbfgs  | CURLY20   | 10000 | 27.54319953918457      | 5000   | -1003154.6988080845     | 0.10753622076844405    | 53386    | 5002     | 0        | --        | --       |
| NESTEROV-bs_Newton | CURLY20   | 10000 | 32.2441520690918       | 5000   | -1003105.3962568383     | 5.011634185172879      | 62295    | 5001     | 0        | --        | --       |
| scipy_lbfgs        | CURLY20   | 10000 | 11.55390977859497      | 5000   | -1003162.2728929527     | 0.07618211283969285    | 5124     | 5124     | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | DIXMAANA1 | 3000  | 0.165297269821167      | 237    | 1.0000002187108268      | 0.0009389325420179533  | 476      | 475      | nan      | nan       | nan      |
| NESTEROV-bs_dfbox  | DIXMAANA1 | 3000  | 0.03671145439147949    | 4      | 1.000000801783912       | 4.4586742575408495e-05 | 299      | 6        | 0        | --        | --       |
| NESTEROV-bs_dfbox1 | DIXMAANA1 | 3000  | 0.07581305503845215    | 4      | 1.0000001389568243      | 2.0028379939583415e-05 | 228      | 232      | 0        | --        | --       |
