| Algorithm         | prob       | n      | t                      | n_it   | f_opt                    | g_norm                  | fevals   | gevals   | nfails   | nnegeig   | cosmax   |
| scipy_cg          | ARGLINC    | 1000   | 0.03793644905090332    | 1      | 5.597146795226573e+18    | 9.936152582346093e+16   | 9        | 7        | nan      | nan       | nan      |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Diagonale1    | ARGTRIGLS  | 1000   | 28.688599348068237     | 1633   | 4.5483426793895425e-10   | 0.0009470248731688996   | 1643     | 1634     | 0        | 0         | ----     |
| QPS-Diagonale2    | ARGTRIGLS  | 1000   | 28.63724637031555      | 1627   | 2.0766607545524718e-10   | 0.0008447920464231469   | 1637     | 1628     | 0        | 0         | ----     |
| QPS-Diagonale3    | ARGTRIGLS  | 1000   | 28.434001922607422     | 1625   | 1.4165736728646075e-10   | 0.0007548048623253151   | 1635     | 1626     | 0        | 0         | ----     |
| QPS-Diagonale4    | ARGTRIGLS  | 1000   | 28.536179780960083     | 1624   | 1.8180048437029617e-10   | 0.0008149704804972798   | 1634     | 1625     | 0        | 0         | ----     |
| QPS-Diagonale5    | ARGTRIGLS  | 1000   | 92.96384525299072      | 5000   | 6.05951334118375e-07     | 0.006153618740724727    | 10414    | 5001     | 0        | 0         | ----     |
| QPS-Diagonale6    | ARGTRIGLS  | 1000   | 91.69431853294373      | 5000   | 1.080788271601944e-06    | 0.01020049859886407     | 10088    | 5001     | 0        | 0         | ----     |
| QPS-Diagonale7    | ARGTRIGLS  | 1000   | 86.92424869537354      | 5000   | 52.084376852007374       | 794.3735716111363       | 5010     | 5001     | 0        | 0         | ----     |
| QPS-Diagonale8    | ARGTRIGLS  | 1000   | 87.07131099700928      | 5000   | 53.01231999696603        | 789.7182598873751       | 5010     | 5001     | 0        | 0         | ----     |
| QPS-Newton        | ARGTRIGLS  | 1000   | 32.740976333618164     | 1611   | 9.288678218858797e-11    | 0.0007458103602168088   | 6451     | 1612     | 0        | 0         | ----     |
