| GMM1        | BROYDNBDLS | 5000 | 0.29184985160827637  | 93 | 2.974332216934218e-14  | 9.095605156136063e-07 | 96  | 278 |
| GMM3        | BROYDNBDLS | 5000 | 0.04512906074523926  | 32 | 1.3573798851197572e-13 | 6.712608746936221e-07 | 35  | 33  |
| GMM2        | BROYDNBDLS | 5000 | 0.1650083065032959   | 94 | 1.2391850852971402e-14 | 8.000885961789377e-07 | 285 | 95  |
| scipy_cg    | BROYDNBDLS | 5000 | 0.13651537895202637  | 63 | 3.7174967025031334e-13 | 8.359529606081495e-07 | 114 | 114 |
| --          | --         | --   | --                   | -- | --                     | --                    | --  | --  |
| GMM1        | CHEBYQAD | 1000 | 3339.9223022460938  | 5000 | 0.008315628471835741 | 5.345531286474409e-05 | 5013  | 14999 |
| GMM3        | CHEBYQAD | 1000 | 1399.0938761234283  | 5000 | 0.008116284384861859 | 0.0025035283479072335 | 5139  | 5001  |
| GMM2        | CHEBYQAD | 1000 | 3043.7570769786835  | 5000 | 0.007711351779906513 | 0.006929909051587198  | 24410 | 5001  |
| scipy_cg    | CHEBYQAD | 1000 | 17.277111530303955  | 1    | nan                  | nan                   | 112   | 112   |
| --          | --       | --   | --                  | --   | --                   | --                    | --    | --    |
| GMM1        | CHNRSNBM | 1000 | 2.7977797985076904 | 4638 | 2.1649021977521892e-13 | 9.535274875351744e-07 | 4643  | 13913 |
| GMM3        | CHNRSNBM | 1000 | 2.0104663372039795 | 5000 | 375.02041797475533     | 3.089663549935234     | 5568  | 5001  |
| GMM2        | CHNRSNBM | 1000 | 2.187593460083008  | 5000 | 68.11089513024727      | 4.327822481232616     | 15127 | 5001  |
| scipy_cg    | CHNRSNBM | 1000 | 2.2083308696746826 | 5000 | 310.13246157380814     | 4.959356524852424     | 7650  | 7650  |
| --          | --       | --   | --                 | --   | --                     | --                    | --    | --    |
| GMM1        | CLPLATEA | 4970 | 2.301229476928711  | 820  | -0.012592094801236917 | 7.498073366762198e-07  | 825  | 2459 |
| GMM3        | CLPLATEA | 4970 | 7.014163970947266  | 5000 | -0.012592081264089783 | 2.0516903563715105e-05 | 5247 | 5001 |
| GMM2        | CLPLATEA | 4970 | 1.7540063858032227 | 941  | -0.012592094804198975 | 7.419057888730096e-07  | 2826 | 942  |
| scipy_cg    | CLPLATEA | 4970 | 6.030451774597168  | 3314 | -0.012592092895744861 | 9.997310770823442e-07  | 4996 | 4996 |
| --          | --       | --   | --                 | --   | --                    | --                     | --   | --   |
| GMM1        | CURLY30 | 10000 | 26.37797522544861  | 5000 | -1001774.6320291995 | 0.17716193124401344 | 5006  | 14999 |
| GMM3        | CURLY30 | 10000 | 12.676076889038086 | 5000 | -1003155.2154516785 | 0.12232697394282344 | 5095  | 5001  |
| GMM2        | CURLY30 | 10000 | 18.069198608398438 | 5000 | -1003162.1196879193 | 0.10186468528167249 | 15003 | 5001  |
| scipy_cg    | CURLY30 | 10000 | 16.865507125854492 | 5000 | -1003159.8088604688 | 0.04122160049871082 | 7521  | 7521  |
| --          | --      | --    | --                 | --   | --                  | --                  | --    | --    |
| GMM1        | CVXBQP1 | 10000 | 11.48924732208252 | 5000 | 1.4968384993673166e-08 | 8.309011883001474e-05 | 5011  | 14999 |
| GMM3        | CVXBQP1 | 10000 | 6.450147867202759 | 5000 | 3.903313111603601e-06  | 0.005916081809124623  | 5011  | 5001  |
| GMM2        | CVXBQP1 | 10000 | 7.13720965385437  | 5000 | 1.4968384991354185e-08 | 8.3090391335626e-05   | 15009 | 5001  |
| scipy_cg    | CVXBQP1 | 10000 | 7.286168336868286 | 5000 | 2.1749204292764483e-06 | 0.00037482037234739   | 7548  | 7548  |
| --          | --      | --    | --                | --   | --                     | --                    | --    | --    |
| GMM1        | CYCLIC3LS | 100002 | 207.83586239814758 | 5000 | 402112154.7477216      | 65816122.59704786     | 5147  | 14999 |
| GMM3        | CYCLIC3LS | 100002 | 117.00715446472168 | 5000 | 1855604.494035551      | 6706563.366623396     | 8006  | 5001  |
| GMM2        | CYCLIC3LS | 100002 | 131.0778591632843  | 5000 | 1169618.4880713082     | 31850.499984532053    | 15130 | 5001  |
| scipy_cg    | CYCLIC3LS | 100002 | 176.9249415397644  | 4813 | 1.5643862300094893e-08 | 7.35039500969115e-07  | 10725 | 10725 |
| --          | --        | --     | --                 | --   | --                     | --                    | --    | --    |
| GMM1        | CYCLOOCFLS | 29996 | 68.48394107818604  | 5000 | 1758.4982046816795 | 5.075638091426147  | 5799  | 14999 |
| GMM3        | CYCLOOCFLS | 29996 | 35.5007848739624   | 5000 | 5198.100042608878  | 2.4558858356535063 | 5725  | 5001  |
| GMM2        | CYCLOOCFLS | 29996 | 41.17935514450073  | 5000 | 2189.672349127896  | 3.946181911924236  | 15688 | 5001  |
| scipy_cg    | CYCLOOCFLS | 29996 | 42.15390729904175  | 5000 | 3164.7588420283987 | 2.8643685060736974 | 8086  | 8086  |
| --          | --         | --    | --                 | --   | --                 | --                 | --    | --    |
| GMM1        | CYCLOOCTLS | 29996 | 70.08439826965332  | 5000 | 1690.054135713423  | 2.5267516942740293 | 5879  | 14999 |
| GMM3        | CYCLOOCTLS | 29996 | 31.38223648071289  | 5000 | 5285.6291258288675 | 4.414592322546501  | 5837  | 5001  |
| GMM2        | CYCLOOCTLS | 29996 | 38.57799577713013  | 5000 | 2185.9804635958276 | 2.8514321223349284 | 15665 | 5001  |
| scipy_cg    | CYCLOOCTLS | 29996 | 44.177361249923706 | 5000 | 3161.2499317799584 | 3.9084182190160126 | 8151  | 8151  |
| --          | --         | --    | --                 | --   | --                 | --                 | --    | --    |
| GMM1        | DEGDIAG | 100001 | 0.048833608627319336 | 2  | 2.177030191524728e-11  | 2.0866281036369116e-08 | 5  | 5  |
| GMM3        | DEGDIAG | 100001 | 0.02367424964904785  | 2  | 1.7811178235694414e-25 | 1.887379141862766e-15  | 5  | 3  |
| GMM2        | DEGDIAG | 100001 | 0.025755882263183594 | 2  | 1.661171474547345e-11  | 1.8227204190424118e-08 | 7  | 3  |
| scipy_cg    | DEGDIAG | 100001 | 0.04121088981628418  | 1  | 2.8545911667053196e-17 | 2.389377584677277e-11  | 7  | 7  |
| --          | --      | --     | --                   | -- | --                     | --                     | -- | -- |
| GMM1        | DEGTRID | 100001 | 663.2524690628052  | 5000 | -99999.4999999988  | 2.3711528991388064e-06 | 169058 | 14999 |
| GMM3        | DEGTRID | 100001 | 619.9609868526459  | 5000 | -99999.49999999485 | 2.342846513680996e-06  | 171475 | 5001  |
| GMM2        | DEGTRID | 100001 | 603.0692713260651  | 5000 | -99999.4999999923  | 1.3644672209878195e-06 | 171486 | 5001  |
| scipy_cg    | DEGTRID | 100001 | 2.169057607650757  | 77   | -99999.4999999855  | 2.950782087562942e-06  | 203    | 193   |
| --          | --      | --     | --                 | --   | --                 | --                     | --     | --    |
